gen,5,28,"lived",kt,life
gen,5,28,"years",other,biblicaltimeyear
gen,5,28,"father",other,father
gen,5,29,"called",kt,call
gen,5,29,"name",kt,name
gen,5,29,"Noah",names,noah
gen,5,29,"labor",other,labor
gen,5,29,"hands",other,hand
gen,5,29,"ground",other,earth
gen,5,29,"Yahweh",kt,yahweh
gen,5,29,"cursed",kt,curse
gen,5,30,"Lamech",names,lamech
gen,5,30,"lived",kt,life
gen,5,30,"years",other,biblicaltimeyear
gen,5,30,"father",other,father
gen,5,30,"Noah",names,noah
gen,5,30,"sons",kt,son
gen,5,31,"Lamech",names,lamech
gen,5,31,"lived",kt,life
gen,5,31,"years",other,biblicaltimeyear
gen,5,31,"died",other,death
gen,5,32,"Noah",names,noah
gen,5,32,"lived",kt,life
gen,5,32,"father",other,father
gen,5,32,"Shem",names,shem
gen,5,32,"Ham",names,ham
gen,5,32,"Japheth",names,japheth
gen,6,1,"mankind",kt,sonofman
gen,6,1,"multiply",other,multiply
gen,6,1,"earth",other,earth
gen,6,2,"mankind",kt,sonofman
gen,6,2,"chose",kt,elect
gen,6,3,"mankind",kt,sonofman
gen,6,3,"forever",kt,eternity
gen,6,3,"flesh",kt,flesh
gen,6,3,"years",other,biblicaltimeyear
gen,6,4,"earth",other,earth
gen,6,4,"days",other,biblicaltimeday
gen,6,4,"children",kt,children
gen,6,4,"mighty",other,mighty
gen,6,4,"renown",other,renown
gen,6,5,"Yahweh",kt,yahweh
gen,6,5,"wickedness",kt,evil
gen,6,5,"mankind",kt,sonofman
gen,6,5,"earth",other,earth
gen,6,5,"thoughts",other,mind
gen,6,6,"Yahweh",kt,yahweh
gen,6,6,"mankind",kt,sonofman
gen,6,6,"earth",other,earth
gen,6,6,"heart",kt,heart
gen,6,7,"Yahweh",kt,yahweh
gen,6,7,"mankind",kt,sonofman
gen,6,7,"created",other,creation
gen,6,7,"earth",other,earth
gen,6,7,"animals",other,beast
gen,6,7,"heavens",kt,heaven
gen,6,8,"Noah",names,noah
gen,6,8,"favor",kt,favor
gen,6,8,"Yahweh",kt,yahweh
gen,6,9,"Noah",names,noah
gen,6,9,"righteous",kt,righteous
gen,6,9,"time",other,time
gen,6,9,"walked",other,walk
gen,6,10,"Noah",names,noah
gen,6,10,"father",other,father
gen,6,10,"sons",kt,son
gen,6,10,"Shem",names,shem
gen,6,10,"Ham",names,ham
gen,6,10,"Japheth",names,japheth
gen,6,11,"earth",other,earth
gen,6,11,"corrupt",other,corrupt
gen,6,11,"before",other,face
gen,6,11,"filled",kt,filled
gen,6,11,"violence",kt,evil
gen,6,12,"earth",other,earth
gen,6,12,"flesh",kt,flesh
gen,6,12,"corrupted",other,corrupt
gen,6,13,"Noah",names,noah
gen,6,13,"time",other,time
gen,6,13,"flesh",kt,flesh
gen,6,13,"earth",other,earth
gen,6,13,"filled",kt,filled
gen,6,13,"violence",kt,evil
gen,6,13,"destroy",other,destroyer
gen,6,14,"ark",kt,ark
gen,6,15,"ark",kt,ark
gen,6,16,"ark",kt,ark
gen,6,17,"waters",other,water
gen,6,17,"earth",other,earth
gen,6,17,"destroy",other,destroyer
gen,6,17,"flesh",kt,flesh
gen,6,17,"breath",other,breath
gen,6,17,"life",kt,life
gen,6,17,"heaven",kt,heaven
gen,6,17,"die",other,death
gen,6,18,"covenant",kt,covenant
gen,6,18,"ark",kt,ark
